209715439,979.89854e-3
262144239,1.27471506
314573040,1.651316005
367001840,1.839862519
419430640,1.94569292
471859440,2.196284432
524288240,2.44100517
576717040,2.5848028
629145840,2.837960816
681574640,3.183758363
734003440,3.406492083
786432240,3.6875124
