209715416,1.48022323,1.515033353
262144216,1.888092343,1.901331199
314573017,2.305357773,2.322491956
367001817,2.53848744,2.626836833
419430617,2.983908616,3.030494694
471859417,3.362363064,3.423140971
524288217,3.672841761,3.826606606
576717017,4.14415272,4.163392061
629145817,4.698587625,4.821236613
681574617,4.815305673,4.820967247
734003417,5.245936376,5.462172179
786432217,5.649456104,5.746744689
