209715439,893.951355e-3,900.127437e-3,902.77095e-3,903.168314e-3,907.193892e-3,925.366694e-3,929.39063e-3
262144220,1.128122064,1.135177817,1.139155384,1.142091886,1.185903885,1.2612888,1.295728962
314573021,1.382268649,1.404824493,1.414188309,1.445905241,1.46942555,1.55266305,1.68473731
367001821,1.633203923,1.721189048,1.729310981,1.76516751,1.767253315,1.772119858,2.336426585
419430621,1.760075034,1.790133014,1.816084938,1.828792767,1.84142161,1.85869839,1.912695092
471859421,2.026408227,2.063892784,2.075773203,2.097474014,2.180720367,2.223911852,2.259500892
524288221,2.303649005,2.305428981,2.360699276,2.387137159,2.424042159,2.456571339,2.50968108
