209715439,5.530036e-3,6.643184e-3,6.703255e-3,7.05734e-3,7.675695e-3,8.429595e-3,9.457686e-3
262144239,1.282995e-3,1.469406e-3,1.486566e-3,1.565022e-3,1.580487e-3,2.218521e-3,2.960204e-3
314573040,1.279371e-3,1.310843e-3,1.563446e-3,1.600553e-3,1.78704e-3,1.911746e-3,2.000386e-3
367001840,1.338657e-3,1.485959e-3,1.628902e-3,1.777509e-3,2.111322e-3,2.124775e-3,2.703748e-3
419430640,1.349753e-3,1.353735e-3,1.372956e-3,1.519799e-3,1.532502e-3,1.67716e-3,1.719214e-3
471859440,1.337708e-3,1.552632e-3,1.609263e-3,1.718846e-3,1.779709e-3,3.134106e-3,3.912637e-3
524288240,1.389418e-3,1.680414e-3,1.729095e-3,1.760554e-3,1.824364e-3,1.840204e-3,6.569709e-3
