209715439,1.021347977,1.027872119,1.057164488,1.134738515
262144239,1.137818041,1.149140907,1.192699796,1.252124336
314573040,1.388921404,1.395560828,1.399915466,1.53838866
367001840,1.597867198,1.670970141,1.691949596,1.738105585
419430640,1.86977771,1.89379327,1.913948971,1.917629445
471859440,2.062059875,2.22166322,2.274786846,2.283255064
524288240,2.398655709,2.430301724,2.497702795,2.638607244
