209715512,2.983921278,2.990951256
262144312,3.721185311,3.988306142
314573113,4.547621601,4.738840213
367001913,5.123501227,5.262472561
419430713,5.792604555,6.11626532
471859513,6.427470293,7.022643037
524288313,7.095157499,7.406172441
